TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN0025034,2026-05-26,Tablet,Electronics,South,Offline,2,23013.28,46026.56,UPI,CUST10272
TXN0030749,2026-05-26,Cycling Helmet,Sports & Fitness,South,Online,3,4312.7,12938.1,Net Banking,CUST03119
TXN0042309,2026-05-26,Vacuum Cleaner,Home & Kitchen,West,Online,1,5507.22,5507.22,Credit Card,CUST05988
TXN0019149,2026-05-26,Smartphone,Electronics,North,Offline,4,51801.37,207205.48,Cash,CUST02170
TXN0016134,2026-05-26,Tea Powder,Groceries,North,Online,2,351.21,702.42,Credit Card,CUST08954
TXN0037850,2026-05-26,Headphones,Electronics,North,Offline,1,14636.06,14636.06,UPI,CUST04684
TXN0043990,2026-05-26,Novel,Books & Stationery,West,Online,5,803.11,4015.55,Cash,CUST02353
TXN0011240,2026-05-26,Sketchbook,Books & Stationery,East,Online,1,933.11,933.11,Credit Card,CUST02360
TXN0024078,2026-05-26,Sweater,Clothing,West,Offline,1,1242.73,1242.73,UPI,CUST10682
TXN0036210,2026-05-26,Sneakers,Clothing,North,Online,1,3926.81,3926.81,UPI,CUST08901
TXN0006654,2026-05-26,Water Bottle,Home & Kitchen,South,Offline,2,4944.32,9888.64,UPI,CUST10947
TXN0019189,2026-05-26,Bedsheet Set,Home & Kitchen,South,Offline,3,4671.89,14015.67,UPI,CUST01320
TXN0002417,2026-05-26,Jacket,Clothing,South,Online,2,2712.81,5425.62,Cash,CUST07279
TXN0010358,2026-05-26,Laptop,Electronics,North,Offline,1,34366.35,34366.35,UPI,CUST09130
TXN0011399,2026-05-26,Lipstick,Beauty & Personal Care,West,Online,2,1166.99,2333.98,UPI,CUST02279
TXN0030655,2026-05-26,Water Bottle,Home & Kitchen,North,Online,1,5022.22,5022.22,Cash,CUST00669
TXN0002052,2026-05-26,Non-stick Pan,Home & Kitchen,East,Online,3,7117.65,21352.95,Net Banking,CUST04853
TXN0002964,2026-05-26,Lotion,Beauty & Personal Care,West,Online,2,2389.76,4779.52,UPI,CUST02802
TXN0001973,2026-05-26,Wheat Flour 5kg,Groceries,North,Offline,3,577.4,1732.2,Cash,CUST01288
TXN0045611,2026-05-26,Wheat Flour 5kg,Groceries,East,Online,1,712.73,712.73,Credit Card,CUST07166
TXN0007431,2026-05-26,Jeans,Clothing,North,Offline,2,2737.8,5475.6,UPI,CUST00394
TXN0011018,2026-05-26,Pressure Cooker,Home & Kitchen,South,Online,2,2203.08,4406.16,UPI,CUST05817
TXN0035551,2026-05-26,Jacket,Clothing,East,Online,5,2753.13,13765.65,Credit Card,CUST11968
TXN0013714,2026-05-26,Football,Sports & Fitness,West,Offline,1,1186.84,1186.84,Cash,CUST00141
TXN0043264,2026-05-26,T-Shirt,Clothing,South,Online,2,429.68,859.36,Cash,CUST01570
TXN0044982,2026-05-26,Novel,Books & Stationery,West,Online,1,671.75,671.75,Credit Card,CUST07216
TXN0002592,2026-05-26,Tea Powder,Groceries,South,Offline,3,409.64,1228.92,Cash,CUST03780
TXN0017070,2026-05-26,Sunscreen,Beauty & Personal Care,West,Online,1,656.18,656.18,UPI,CUST02068
TXN0040292,2026-05-26,Tea Powder,Groceries,South,Online,2,50.18,100.36,Net Banking,CUST05124
TXN0017434,2026-05-26,Smartphone,Electronics,East,Online,1,28991.28,28991.28,Credit Card,CUST07569
TXN0016130,2026-05-27,Tablet,Electronics,West,Offline,1,25696.51,25696.51,Credit Card,CUST10743
TXN0045650,2026-05-27,Sunscreen,Beauty & Personal Care,South,Offline,4,629.06,2516.24,Credit Card,CUST05213
TXN0045653,2026-05-27,Jeans,Clothing,North,Online,1,3368.02,3368.02,Credit Card,CUST00641
TXN0004135,2026-05-27,Rice 5kg,Groceries,East,Online,3,703.04,2109.12,UPI,CUST08949
TXN0005826,2026-05-27,Wheat Flour 5kg,Groceries,West,Online,5,770.53,3852.65,Cash,CUST10256
TXN0031424,2026-05-27,Mixer Grinder,Home & Kitchen,West,Online,1,6140.53,6140.53,UPI,CUST11413
TXN0013295,2026-05-27,Football,Sports & Fitness,West,Online,4,3924.29,15697.16,Credit Card,CUST08955
TXN0031370,2026-05-27,Water Bottle,Home & Kitchen,East,Offline,3,471.48,1414.44,Credit Card,CUST02489
TXN0042016,2026-05-27,Smartphone,Electronics,West,Online,4,30366.84,121467.36,Credit Card,CUST00199
TXN0049967,2026-05-27,Face Wash,Beauty & Personal Care,North,Offline,1,762.0,762.0,Credit Card,CUST01762
TXN0010148,2026-05-27,Dress,Clothing,East,Online,5,3970.13,19850.65,UPI,CUST10353
TXN0035611,2026-05-27,Dress,Clothing,North,Online,1,2357.76,2357.76,UPI,CUST09965
TXN0040758,2026-05-27,Mixer Grinder,Home & Kitchen,East,Offline,2,3403.25,6806.5,UPI,CUST09593
TXN0003757,2026-05-27,Lipstick,Beauty & Personal Care,East,Online,1,354.11,354.11,Cash,CUST09862
TXN0012093,2026-05-27,Smartwatch,Electronics,East,Online,1,34784.05,34784.05,UPI,CUST04031
TXN0003660,2026-05-27,Face Wash,Beauty & Personal Care,South,Online,1,2191.27,2191.27,Credit Card,CUST09188
TXN0048805,2026-05-27,Yoga Mat,Sports & Fitness,South,Online,2,2868.66,5737.32,UPI,CUST10149
TXN0015660,2026-05-27,Cooking Oil 1L,Groceries,South,Online,2,539.35,1078.7,Credit Card,CUST03244
TXN0022590,2026-05-27,Jeans,Clothing,North,Offline,1,2610.73,2610.73,UPI,CUST03040
TXN0023320,2026-05-27,Sneakers,Clothing,West,Offline,2,1601.35,3202.7,UPI,CUST05027
TXN0011575,2026-05-27,Backpack,Books & Stationery,West,Online,1,589.04,589.04,Cash,CUST00862
TXN0041516,2026-05-27,Sneakers,Clothing,North,Online,1,2256.43,2256.43,Credit Card,CUST04983
TXN0021736,2026-05-27,Perfume,Beauty & Personal Care,North,Online,1,1449.77,1449.77,Net Banking,CUST08046
TXN0033763,2026-05-27,Power Bank,Electronics,East,Online,3,47364.25,142092.75,Credit Card,CUST02142
TXN0023740,2026-05-27,Cooking Oil 1L,Groceries,North,Online,1,205.27,205.27,Cash,CUST04876
TXN0029434,2026-05-27,Sugar 1kg,Groceries,West,Online,5,574.2,2871.0,UPI,CUST09820
TXN0002895,2026-05-27,Jeans,Clothing,East,Offline,2,445.11,890.22,Credit Card,CUST04675
TXN0044041,2026-05-27,Laptop,Electronics,South,Online,3,29803.81,89411.43,Credit Card,CUST08553
TXN0047742,2026-05-27,Headphones,Electronics,West,Online,3,28701.15,86103.45,UPI,CUST07041
TXN0033746,2026-05-27,Dress,Clothing,East,Online,2,3789.17,7578.34,Credit Card,CUST02378
TXN0016772,2026-05-27,Sweater,Clothing,North,Offline,3,1139.7,3419.1,Net Banking,CUST11927
TXN0022359,2026-05-27,Non-stick Pan,Home & Kitchen,West,Offline,2,1989.09,3978.18,UPI,CUST02194
TXN0026863,2026-05-27,Jeans,Clothing,West,Online,2,1156.73,2313.46,Credit Card,CUST00355
TXN0022055,2026-05-27,Jacket,Clothing,West,Online,4,392.22,1568.88,Credit Card,CUST11122
TXN0005728,2026-05-27,Headphones,Electronics,East,Online,1,50843.47,50843.47,Cash,CUST07348
TXN0018065,2026-05-27,Pressure Cooker,Home & Kitchen,South,Online,2,865.7,1731.4,Credit Card,CUST07234
TXN0038950,2026-05-27,Cricket Bat,Sports & Fitness,East,Online,1,2590.58,2590.58,UPI,CUST06640
TXN0013363,2026-05-27,Bedsheet Set,Home & Kitchen,North,Offline,3,7023.3,21069.9,Net Banking,CUST04700
TXN0019273,2026-05-27,Tablet,Electronics,North,Online,1,42762.96,42762.96,UPI,CUST03289
TXN0035527,2026-05-27,Bedsheet Set,Home & Kitchen,North,Online,4,5201.16,20804.64,Credit Card,CUST10821
TXN0033478,2026-05-27,Vacuum Cleaner,Home & Kitchen,West,Offline,1,7682.86,7682.86,UPI,CUST04760
TXN0003673,2026-05-27,Headphones,Electronics,West,Online,2,3453.74,6907.48,UPI,CUST06190
TXN0024682,2026-05-27,Sweater,Clothing,South,Online,1,3108.11,3108.11,UPI,CUST06272
TXN0022410,2026-05-27,Laptop,Electronics,West,Online,2,45829.85,91659.7,Credit Card,CUST05710
TXN0029789,2026-05-27,Formal Shirt,Clothing,North,Online,1,860.93,860.93,UPI,CUST09496
TXN0003626,2026-05-27,Dumbbell Set,Sports & Fitness,North,Offline,1,2974.02,2974.02,UPI,CUST05314
TXN0009963,2026-05-27,Wheat Flour 5kg,Groceries,East,Offline,2,142.94,285.88,UPI,CUST03995
TXN0023035,2026-05-27,Pressure Cooker,Home & Kitchen,North,Offline,1,6436.49,6436.49,Net Banking,CUST06345
TXN0030288,2026-05-27,Rice 5kg,Groceries,East,Offline,1,661.76,661.76,Cash,CUST10058
TXN0037438,2026-05-27,Wheat Flour 5kg,Groceries,West,Offline,5,168.76,843.8,Credit Card,CUST04392
TXN0046365,2026-05-27,Bluetooth Speaker,Electronics,West,Online,5,5031.84,25159.2,UPI,CUST09945
TXN0018602,2026-05-27,Pressure Cooker,Home & Kitchen,East,Offline,3,1318.97,3956.91,UPI,CUST07026
TXN0012572,2026-05-27,Face Wash,Beauty & Personal Care,North,Offline,1,1684.9,1684.9,Credit Card,CUST00670
TXN0010798,2026-05-27,Shampoo,Beauty & Personal Care,North,Online,2,2031.36,4062.72,Credit Card,CUST04228
TXN0007837,2026-05-27,Sunscreen,Beauty & Personal Care,North,Online,4,2091.01,8364.04,UPI,CUST03431
TXN0007015,2026-05-27,Dress,Clothing,East,Offline,3,2123.58,6370.74,Net Banking,CUST00181
TXN0005054,2026-05-27,Sweater,Clothing,East,Offline,1,1392.14,1392.14,UPI,CUST11615
TXN0024615,2026-05-27,Sunscreen,Beauty & Personal Care,West,Online,4,1766.4,7065.6,UPI,CUST09912
TXN0020881,2026-05-27,Cycling Helmet,Sports & Fitness,North,Offline,1,4412.47,4412.47,Credit Card,CUST10406
TXN0039411,2026-05-27,Sneakers,Clothing,West,Online,1,2399.3,2399.3,UPI,CUST07688
TXN0028987,2026-05-28,Headphones,Electronics,North,Offline,1,6219.88,6219.88,Credit Card,CUST03542
TXN0034678,2026-05-28,Tea Powder,Groceries,North,Online,1,172.54,172.54,UPI,CUST09476
TXN0010684,2026-05-28,Headphones,Electronics,North,Offline,1,23806.44,23806.44,Credit Card,CUST10751
TXN0043919,2026-05-28,Wheat Flour 5kg,Groceries,North,Offline,1,370.87,370.87,UPI,CUST10478
TXN0011882,2026-05-28,Vacuum Cleaner,Home & Kitchen,West,Offline,1,5955.1,5955.1,Credit Card,CUST01039
TXN0024209,2026-05-28,Yoga Mat,Sports & Fitness,North,Offline,3,1471.12,4413.36,Credit Card,CUST09597
TXN0026729,2026-05-28,Smartphone,Electronics,East,Online,2,58878.6,117757.2,Net Banking,CUST01548
TXN0033772,2026-05-28,Laptop,Electronics,East,Offline,2,54256.29,108512.58,Cash,CUST07216
TXN0035266,2026-05-28,Lotion,Beauty & Personal Care,East,Offline,4,2447.46,9789.84,Credit Card,CUST05266
TXN0023195,2026-05-28,Smartphone,Electronics,South,Online,1,7282.73,7282.73,UPI,CUST09485
TXN0001819,2026-05-28,Coffee Jar,Groceries,North,Offline,2,480.3,960.6,UPI,CUST07467
TXN0033802,2026-05-28,Lipstick,Beauty & Personal Care,East,Online,5,1892.09,9460.45,UPI,CUST08688
TXN0009494,2026-05-28,Rice 5kg,Groceries,East,Online,2,866.3,1732.6,Net Banking,CUST11552
TXN0032502,2026-05-28,Rice 5kg,Groceries,North,Online,1,832.0,832.0,UPI,CUST01038
TXN0019697,2026-05-28,Headphones,Electronics,South,Online,2,40114.18,80228.36,UPI,CUST03542
TXN0007600,2026-05-28,Smartwatch,Electronics,North,Online,2,35392.27,70784.54,Credit Card,CUST09245
TXN0013337,2026-05-28,Power Bank,Electronics,East,Offline,2,15195.88,30391.76,Credit Card,CUST09700
TXN0022753,2026-05-28,Lipstick,Beauty & Personal Care,South,Offline,2,810.47,1620.94,Net Banking,CUST03931
TXN0027364,2026-05-28,Non-stick Pan,Home & Kitchen,East,Online,1,2351.15,2351.15,Cash,CUST05674
TXN0044132,2026-05-28,Pressure Cooker,Home & Kitchen,East,Online,2,2804.83,5609.66,UPI,CUST07827
TXN0019879,2026-05-28,Yoga Mat,Sports & Fitness,South,Offline,2,3038.81,6077.62,Credit Card,CUST00853
TXN0027322,2026-05-28,Headphones,Electronics,North,Online,1,49204.05,49204.05,UPI,CUST06968
TXN0027116,2026-05-28,Jacket,Clothing,North,Offline,1,918.08,918.08,Credit Card,CUST04697
TXN0039451,2026-05-28,Smartphone,Electronics,North,Offline,1,46514.09,46514.09,UPI,CUST02671
TXN0028057,2026-05-28,Sneakers,Clothing,East,Online,2,866.06,1732.12,UPI,CUST07417
TXN0016364,2026-05-28,T-Shirt,Clothing,West,Offline,1,3177.81,3177.81,Cash,CUST07945
TXN0023321,2026-05-28,Yoga Mat,Sports & Fitness,West,Offline,2,4344.12,8688.24,UPI,CUST02526
TXN0001194,2026-05-28,Power Bank,Electronics,South,Online,1,30705.71,30705.71,Credit Card,CUST01090
TXN0029843,2026-05-28,Sweater,Clothing,East,Offline,3,1126.41,3379.23,Credit Card,CUST11056
TXN0011463,2026-05-28,Smartphone,Electronics,South,Online,3,57004.04,171012.12,Net Banking,CUST06163
TXN0001765,2026-05-28,Bluetooth Speaker,Electronics,North,Offline,1,49475.66,49475.66,Credit Card,CUST04935
TXN0005976,2026-05-28,Headphones,Electronics,East,Online,1,57792.14,57792.14,Cash,CUST10003
TXN0007436,2026-05-28,Face Wash,Beauty & Personal Care,West,Online,4,1078.94,4315.76,UPI,CUST01627
TXN0039245,2026-05-28,Football,Sports & Fitness,West,Online,1,5789.25,5789.25,UPI,CUST09901
TXN0031945,2026-05-28,Dumbbell Set,Sports & Fitness,North,Online,4,4308.75,17235.0,Credit Card,CUST02779
TXN0021141,2026-05-28,Shampoo,Beauty & Personal Care,West,Online,2,1878.3,3756.6,UPI,CUST01340
TXN0033511,2026-05-28,Jacket,Clothing,West,Online,3,1956.82,5870.46,UPI,CUST10622
TXN0023120,2026-05-28,Jeans,Clothing,North,Offline,2,2989.33,5978.66,Credit Card,CUST04541
TXN0048668,2026-05-28,Jacket,Clothing,West,Online,1,488.07,488.07,UPI,CUST04961
TXN0036250,2026-05-28,Wheat Flour 5kg,Groceries,East,Offline,1,95.0,95.0,Cash,CUST09970
TXN0043286,2026-05-28,Bluetooth Speaker,Electronics,North,Online,4,1168.45,4673.8,UPI,CUST07117
TXN0048944,2026-05-28,Lipstick,Beauty & Personal Care,North,Online,2,186.03,372.06,UPI,CUST08919
TXN0034763,2026-05-28,Sweater,Clothing,East,Online,2,2830.11,5660.22,Credit Card,CUST05692
TXN0020637,2026-05-28,Face Wash,Beauty & Personal Care,East,Online,1,1080.15,1080.15,UPI,CUST04194
TXN0000154,2026-05-28,Sketchbook,Books & Stationery,North,Online,1,992.96,992.96,Cash,CUST11187
TXN0023019,2026-05-28,Smartphone,Electronics,East,Online,1,18358.03,18358.03,Cash,CUST10532
TXN0015507,2026-05-28,Running Shoes,Sports & Fitness,East,Online,3,5556.44,16669.32,Credit Card,CUST00614
TXN0014631,2026-05-28,Jacket,Clothing,North,Online,2,794.12,1588.24,UPI,CUST03663
TXN0045901,2026-05-28,T-Shirt,Clothing,South,Offline,4,3454.03,13816.12,Net Banking,CUST10410
TXN0031670,2026-05-28,Power Bank,Electronics,North,Online,2,11164.0,22328.0,UPI,CUST00186
TXN0035793,2026-05-28,Bluetooth Speaker,Electronics,South,Online,1,43148.38,43148.38,Net Banking,CUST06198
TXN0005627,2026-05-28,Jacket,Clothing,East,Online,4,790.12,3160.48,Cash,CUST11847
TXN0011868,2026-05-28,Water Bottle,Home & Kitchen,West,Offline,1,7947.75,7947.75,UPI,CUST02583
TXN0021698,2026-05-28,Pressure Cooker,Home & Kitchen,South,Offline,1,4314.34,4314.34,Credit Card,CUST04223
TXN0042073,2026-05-28,Shampoo,Beauty & Personal Care,North,Online,3,1008.02,3024.06,Credit Card,CUST03667
TXN0039804,2026-05-28,Sneakers,Clothing,North,Online,2,912.54,1825.08,Net Banking,CUST00892
TXN0037333,2026-05-28,Sneakers,Clothing,South,Online,2,3576.78,7153.56,UPI,CUST01643
TXN0043493,2026-05-29,Headphones,Electronics,North,Offline,1,42169.36,42169.36,Cash,CUST11442
TXN0004154,2026-05-29,Tea Powder,Groceries,East,Online,4,146.75,587.0,Cash,CUST02052
TXN0038787,2026-05-29,Headphones,Electronics,East,Online,1,18254.42,18254.42,UPI,CUST08519
TXN0003492,2026-05-29,Bedsheet Set,Home & Kitchen,West,Offline,1,636.97,636.97,UPI,CUST00228
TXN0012600,2026-05-29,Sweater,Clothing,North,Offline,1,3577.73,3577.73,UPI,CUST00624
TXN0000379,2026-05-29,Headphones,Electronics,East,Offline,1,46071.37,46071.37,Credit Card,CUST00175
TXN0024280,2026-05-29,Lotion,Beauty & Personal Care,West,Offline,1,2256.47,2256.47,UPI,CUST06896
TXN0004883,2026-05-29,Smartphone,Electronics,South,Online,3,13921.56,41764.68,Net Banking,CUST00678
TXN0049310,2026-05-29,Jacket,Clothing,East,Online,1,3740.81,3740.81,Net Banking,CUST11607
TXN0010692,2026-05-29,Yoga Mat,Sports & Fitness,West,Offline,2,5854.76,11709.52,UPI,CUST10585
TXN0010280,2026-05-29,Perfume,Beauty & Personal Care,South,Offline,4,533.53,2134.12,UPI,CUST07026
TXN0045157,2026-05-29,Headphones,Electronics,West,Online,1,18159.24,18159.24,Credit Card,CUST04667
TXN0006546,2026-05-29,Face Wash,Beauty & Personal Care,East,Online,1,1448.71,1448.71,UPI,CUST05057
TXN0033680,2026-05-29,Football,Sports & Fitness,North,Offline,1,2899.23,2899.23,UPI,CUST02741
TXN0043352,2026-05-29,Rice 5kg,Groceries,East,Offline,1,308.37,308.37,Cash,CUST10967
TXN0041632,2026-05-29,Coffee Jar,Groceries,West,Offline,1,894.47,894.47,Credit Card,CUST03459
TXN0032973,2026-05-29,Shampoo,Beauty & Personal Care,South,Offline,3,1729.36,5188.08,UPI,CUST09848
TXN0014732,2026-05-29,Lotion,Beauty & Personal Care,South,Online,2,2271.75,4543.5,Credit Card,CUST00150
TXN0046039,2026-05-29,Sneakers,Clothing,West,Online,1,524.46,524.46,Credit Card,CUST05740
TXN0033353,2026-05-29,Headphones,Electronics,East,Online,1,35751.37,35751.37,Net Banking,CUST09879
TXN0023043,2026-05-29,Sneakers,Clothing,North,Online,1,2864.83,2864.83,UPI,CUST04833
TXN0008149,2026-05-29,Shampoo,Beauty & Personal Care,West,Online,4,773.73,3094.92,UPI,CUST01445
TXN0032293,2026-05-29,Shampoo,Beauty & Personal Care,South,Offline,4,2157.21,8628.84,Cash,CUST10520
TXN0047750,2026-05-29,Lipstick,Beauty & Personal Care,East,Offline,1,1267.98,1267.98,UPI,CUST10289
TXN0009158,2026-05-29,Sunscreen,Beauty & Personal Care,East,Offline,2,1029.97,2059.94,Credit Card,CUST06784
TXN0043585,2026-05-29,Cooking Oil 1L,Groceries,West,Online,1,390.66,390.66,Net Banking,CUST02957
TXN0033242,2026-05-29,Jeans,Clothing,North,Online,3,1724.86,5174.58,Cash,CUST01244
TXN0007287,2026-05-29,Running Shoes,Sports & Fitness,East,Online,1,1034.96,1034.96,Net Banking,CUST00290
TXN0023810,2026-05-29,Vacuum Cleaner,Home & Kitchen,North,Online,3,2802.82,8408.46,UPI,CUST10736
TXN0004354,2026-05-29,Spices Pack,Groceries,West,Offline,4,345.04,1380.16,Credit Card,CUST03465
TXN0017896,2026-05-29,Sunscreen,Beauty & Personal Care,West,Offline,1,2053.17,2053.17,Credit Card,CUST04534
TXN0032930,2026-05-29,Formal Shirt,Clothing,West,Offline,1,3113.35,3113.35,UPI,CUST02282
TXN0041397,2026-05-29,Headphones,Electronics,East,Online,1,15636.16,15636.16,Cash,CUST04014
TXN0040898,2026-05-29,Tablet,Electronics,South,Online,1,12363.78,12363.78,UPI,CUST04507
TXN0046523,2026-05-29,Wheat Flour 5kg,Groceries,North,Offline,2,795.24,1590.48,Net Banking,CUST09327
TXN0019974,2026-05-29,Smartphone,Electronics,East,Online,3,23821.32,71463.96,UPI,CUST10375
TXN0025673,2026-05-29,Laptop,Electronics,East,Online,4,59729.2,238916.8,UPI,CUST06177
TXN0010678,2026-05-29,Tablet,Electronics,North,Offline,1,31033.08,31033.08,UPI,CUST11742
TXN0031766,2026-05-29,Shampoo,Beauty & Personal Care,East,Online,1,416.47,416.47,Net Banking,CUST09254
TXN0001827,2026-05-29,Dress,Clothing,South,Online,2,3624.25,7248.5,Credit Card,CUST11831
TXN0022835,2026-05-29,Rice 5kg,Groceries,North,Online,1,320.99,320.99,Net Banking,CUST06166
TXN0003388,2026-05-29,Sweater,Clothing,East,Offline,1,1116.31,1116.31,UPI,CUST06010
TXN0048942,2026-05-29,Cooking Oil 1L,Groceries,South,Offline,3,695.97,2087.91,Credit Card,CUST06329
TXN0003592,2026-05-29,Bluetooth Speaker,Electronics,South,Offline,1,11724.2,11724.2,Net Banking,CUST02394
TXN0022950,2026-05-29,Sweater,Clothing,North,Online,1,568.88,568.88,UPI,CUST10198
TXN0024315,2026-05-29,Perfume,Beauty & Personal Care,West,Online,1,2452.08,2452.08,Net Banking,CUST03909
TXN0001675,2026-05-29,Water Bottle,Home & Kitchen,South,Online,2,2990.21,5980.42,Cash,CUST06654
TXN0025307,2026-05-29,Water Bottle,Home & Kitchen,West,Online,1,6072.33,6072.33,Cash,CUST07568
TXN0044811,2026-05-29,Formal Shirt,Clothing,North,Online,1,2305.68,2305.68,Credit Card,CUST05306
TXN0032953,2026-05-29,Mixer Grinder,Home & Kitchen,West,Offline,3,1819.33,5457.99,UPI,CUST05288
TXN0007207,2026-05-29,Perfume,Beauty & Personal Care,North,Online,4,1685.99,6743.96,Credit Card,CUST07137
TXN0037806,2026-05-29,Face Wash,Beauty & Personal Care,North,Offline,3,112.35,337.05,UPI,CUST11782
TXN0047523,2026-05-29,Wheat Flour 5kg,Groceries,South,Online,4,735.29,2941.16,Cash,CUST09516
TXN0009242,2026-05-29,Football,Sports & Fitness,East,Offline,1,4465.88,4465.88,Cash,CUST09146
TXN0040833,2026-05-29,Dumbbell Set,Sports & Fitness,North,Offline,4,5351.97,21407.88,UPI,CUST02307
TXN0048217,2026-05-29,Dress,Clothing,East,Offline,1,1911.73,1911.73,UPI,CUST08799
TXN0043950,2026-05-29,Jeans,Clothing,East,Online,1,1013.5,1013.5,UPI,CUST02725
TXN0000952,2026-05-30,Sketchbook,Books & Stationery,South,Offline,5,1020.84,5104.2,Cash,CUST07035
TXN0015839,2026-05-30,Water Bottle,Home & Kitchen,North,Offline,3,1762.43,5287.29,Credit Card,CUST08656
TXN0021399,2026-05-30,Jeans,Clothing,West,Offline,2,375.69,751.38,Cash,CUST09494
TXN0018234,2026-05-30,Rice 5kg,Groceries,South,Online,3,820.77,2462.31,Credit Card,CUST04814
TXN0030605,2026-05-30,Tablet,Electronics,West,Online,4,48425.89,193703.56,UPI,CUST07217
TXN0035476,2026-05-30,Cycling Helmet,Sports & Fitness,West,Online,1,4961.84,4961.84,Credit Card,CUST02784
TXN0037747,2026-05-30,Spices Pack,Groceries,West,Online,1,477.23,477.23,Credit Card,CUST07873
TXN0044188,2026-05-30,Shampoo,Beauty & Personal Care,North,Offline,1,1930.88,1930.88,UPI,CUST04219
TXN0048947,2026-05-30,Power Bank,Electronics,North,Online,2,14412.99,28825.98,Credit Card,CUST02216
TXN0031693,2026-05-30,Jeans,Clothing,South,Online,1,567.17,567.17,UPI,CUST05989
TXN0038980,2026-05-30,Coffee Jar,Groceries,East,Online,1,378.86,378.86,UPI,CUST06640
TXN0046472,2026-05-30,Pressure Cooker,Home & Kitchen,South,Online,1,6586.29,6586.29,UPI,CUST01801
TXN0023756,2026-05-30,Vacuum Cleaner,Home & Kitchen,North,Online,5,5223.94,26119.7,Net Banking,CUST07755
TXN0014970,2026-05-30,Power Bank,Electronics,North,Offline,4,14569.66,58278.64,Credit Card,CUST00232
TXN0040655,2026-05-30,Spices Pack,Groceries,South,Offline,3,409.33,1227.99,Credit Card,CUST01933
TXN0010043,2026-05-30,Water Bottle,Home & Kitchen,North,Online,1,5602.07,5602.07,Net Banking,CUST00335
TXN0031590,2026-05-30,Sweater,Clothing,West,Online,1,509.44,509.44,Credit Card,CUST02730
TXN0038991,2026-05-30,Power Bank,Electronics,South,Online,5,41266.07,206330.35,Credit Card,CUST02680
TXN0019706,2026-05-30,Sweater,Clothing,East,Offline,4,3484.44,13937.76,UPI,CUST06560
TXN0042587,2026-05-30,Tablet,Electronics,North,Online,1,33977.32,33977.32,UPI,CUST01820
TXN0036316,2026-05-30,T-Shirt,Clothing,South,Online,4,1473.66,5894.64,Credit Card,CUST00168
TXN0004952,2026-05-30,Pressure Cooker,Home & Kitchen,South,Offline,2,627.93,1255.86,UPI,CUST10475
TXN0018754,2026-05-30,Sneakers,Clothing,West,Offline,1,2706.77,2706.77,Cash,CUST06155
TXN0005973,2026-05-30,Sweater,Clothing,South,Online,2,3720.38,7440.76,UPI,CUST01700
TXN0032006,2026-05-30,Cricket Bat,Sports & Fitness,West,Online,1,4833.32,4833.32,Credit Card,CUST08671
TXN0004027,2026-05-30,Dress,Clothing,East,Online,5,1929.6,9648.0,Credit Card,CUST10121
TXN0023898,2026-05-30,Mixer Grinder,Home & Kitchen,East,Offline,1,4110.8,4110.8,UPI,CUST02691
TXN0026888,2026-05-30,Smartwatch,Electronics,West,Online,4,57752.54,231010.16,UPI,CUST02492
TXN0008607,2026-05-30,Rice 5kg,Groceries,South,Online,3,108.86,326.58,UPI,CUST05927
TXN0034399,2026-05-30,Mixer Grinder,Home & Kitchen,West,Online,1,2032.24,2032.24,UPI,CUST06954
TXN0025681,2026-05-30,Dress,Clothing,West,Offline,1,1148.28,1148.28,UPI,CUST00839
TXN0002642,2026-05-30,Pressure Cooker,Home & Kitchen,North,Offline,1,3465.16,3465.16,Credit Card,CUST10784
TXN0018789,2026-05-30,Tablet,Electronics,West,Offline,1,37064.7,37064.7,Cash,CUST06829
TXN0002347,2026-05-30,Sugar 1kg,Groceries,West,Online,3,51.06,153.18,Net Banking,CUST07861
TXN0034834,2026-05-30,Lipstick,Beauty & Personal Care,North,Online,3,870.96,2612.88,UPI,CUST08102
TXN0027332,2026-05-30,Rice 5kg,Groceries,North,Offline,1,855.4,855.4,Credit Card,CUST09502
TXN0000186,2026-05-30,Non-stick Pan,Home & Kitchen,West,Online,3,6971.03,20913.09,Credit Card,CUST00987
TXN0043892,2026-05-30,Bedsheet Set,Home & Kitchen,West,Online,1,7012.04,7012.04,Credit Card,CUST11699
TXN0018804,2026-05-30,Mixer Grinder,Home & Kitchen,East,Online,1,6416.89,6416.89,Cash,CUST10836
TXN0042037,2026-05-30,Laptop,Electronics,East,Offline,1,46226.03,46226.03,UPI,CUST05623
TXN0007571,2026-05-30,Spices Pack,Groceries,West,Offline,5,228.74,1143.7,UPI,CUST03277
TXN0001041,2026-05-30,Vacuum Cleaner,Home & Kitchen,East,Offline,2,4134.7,8269.4,UPI,CUST05713
TXN0030021,2026-05-30,Sunscreen,Beauty & Personal Care,South,Offline,1,2164.08,2164.08,Credit Card,CUST05026
TXN0007279,2026-05-30,Spices Pack,Groceries,West,Online,1,799.24,799.24,UPI,CUST00849
TXN0042270,2026-05-30,Running Shoes,Sports & Fitness,South,Online,3,5577.66,16732.98,UPI,CUST09712
TXN0018473,2026-05-30,Sugar 1kg,Groceries,East,Online,1,515.64,515.64,Credit Card,CUST06796
TXN0019014,2026-05-30,Formal Shirt,Clothing,West,Offline,1,958.92,958.92,UPI,CUST00496
